sale_id,order_date,product_id,channel_id,quantity,unit_price,unit_cost,discount_pct,gross_revenue,gross_cost
SL-0001604,2023-07-04,ACC-0021,CH-ON-01,3,17.72,8.0,0.0,53.16,24.0
SL-0001605,2023-07-04,ACC-0021,CH-WS-01,2,17.72,8.06,0.0,35.44,16.12
SL-0001606,2023-07-04,HOM-0026,CH-WS-01,4,32.03,18.53,0.0,128.12,74.12
SL-0001607,2023-07-05,APP-0007,CH-NE-01,2,28.38,12.22,0.2,56.76,24.44
SL-0001608,2023-07-05,APP-0010,CH-NE-01,3,17.13,9.3,0.2,51.39,27.9
SL-0001609,2023-07-05,APP-0011,CH-NE-01,4,28.3,13.63,0.2,113.2,54.52
SL-0001610,2023-07-05,HOM-0026,CH-NE-01,3,32.03,18.47,0.0,96.09,55.41
SL-0001611,2023-07-05,APP-0007,CH-MW-01,3,28.38,11.5,0.2,85.14,34.5
SL-0001612,2023-07-05,HOM-0025,CH-MW-01,3,27.2,16.48,0.0,81.6,49.44
SL-0001613,2023-07-05,HOM-0026,CH-MW-01,3,32.03,18.53,0.0,96.09,55.59
SL-0001614,2023-07-05,APP-0007,CH-WE-01,3,28.38,12.06,0.2,85.14,36.18
SL-0001615,2023-07-05,APP-0011,CH-WE-01,3,28.3,13.32,0.2,84.9,39.96
SL-0001616,2023-07-05,ACC-0021,CH-WE-01,2,17.72,7.83,0.0,35.44,15.66
SL-0001617,2023-07-05,HOM-0025,CH-WE-01,3,27.2,16.87,0.0,81.6,50.61
SL-0001618,2023-07-05,HOM-0029,CH-WE-01,2,17.46,7.29,0.0,34.92,14.58
SL-0001619,2023-07-05,HOM-0032,CH-WE-01,1,30.43,14.18,0.0,30.43,14.18
SL-0001620,2023-07-05,APP-0010,CH-ON-01,6,17.13,9.3,0.2,102.78,55.8
SL-0001621,2023-07-05,APP-0011,CH-ON-01,5,28.3,13.83,0.2,141.5,69.15
SL-0001622,2023-07-05,HOM-0025,CH-ON-01,1,27.2,16.81,0.0,27.2,16.81
SL-0001623,2023-07-05,HOM-0031,CH-ON-01,1,28.96,12.4,0.0,28.96,12.4
SL-0001624,2023-07-05,HOM-0032,CH-ON-01,1,30.43,14.23,0.0,30.43,14.23
SL-0001625,2023-07-05,APP-0005,CH-WS-01,1,60.74,38.17,0.2,60.74,38.17
SL-0001626,2023-07-05,HOM-0025,CH-WS-01,1,27.2,15.86,0.0,27.2,15.86
SL-0001627,2023-07-05,HOM-0032,CH-WS-01,2,30.43,13.75,0.0,60.86,27.5
SL-0001628,2023-07-06,APP-0010,CH-NE-01,4,17.13,9.29,0.2,68.52,37.16
SL-0001629,2023-07-06,HOM-0026,CH-NE-01,2,32.03,18.44,0.0,64.06,36.88
SL-0001630,2023-07-06,APP-0007,CH-MW-01,3,28.38,12.0,0.2,85.14,36.0
SL-0001631,2023-07-06,ACC-0021,CH-MW-01,1,17.72,7.97,0.0,17.72,7.97
SL-0001632,2023-07-06,HOM-0025,CH-MW-01,4,27.2,16.05,0.0,108.8,64.2
SL-0001633,2023-07-06,HOM-0029,CH-MW-01,1,17.46,7.08,0.0,17.46,7.08
SL-0001634,2023-07-06,HOM-0031,CH-MW-01,3,28.96,13.2,0.0,86.88,39.6
SL-0001635,2023-07-06,APP-0005,CH-WE-01,1,60.74,38.25,0.2,60.74,38.25
SL-0001636,2023-07-06,APP-0010,CH-WE-01,1,17.13,9.37,0.2,17.13,9.37
SL-0001637,2023-07-06,ACC-0021,CH-WE-01,1,17.72,8.03,0.0,17.72,8.03
SL-0001638,2023-07-06,HOM-0025,CH-WE-01,1,27.2,16.04,0.0,27.2,16.04
SL-0001639,2023-07-06,HOM-0026,CH-WE-01,1,32.03,18.86,0.0,32.03,18.86
SL-0001640,2023-07-06,APP-0007,CH-ON-01,2,28.38,12.13,0.2,56.76,24.26
SL-0001641,2023-07-06,HOM-0025,CH-ON-01,2,27.2,16.36,0.0,54.4,32.72
SL-0001642,2023-07-06,HOM-0029,CH-ON-01,3,17.46,6.91,0.0,52.38,20.73
SL-0001643,2023-07-06,HOM-0025,CH-WS-01,2,27.2,16.31,0.0,54.4,32.62
SL-0001644,2023-07-06,HOM-0026,CH-WS-01,3,32.03,19.48,0.0,96.09,58.44
SL-0001645,2023-07-06,HOM-0029,CH-WS-01,2,17.46,7.11,0.0,34.92,14.22
SL-0001646,2023-07-07,APP-0010,CH-NE-01,5,17.13,9.57,0.2,85.65,47.85
SL-0001647,2023-07-07,ACC-0021,CH-NE-01,3,17.72,7.6,0.0,53.16,22.8
SL-0001648,2023-07-07,HOM-0025,CH-NE-01,6,27.2,16.36,0.0,163.2,98.16
SL-0001649,2023-07-07,APP-0005,CH-MW-01,1,60.74,38.73,0.2,60.74,38.73
SL-0001650,2023-07-07,APP-0007,CH-MW-01,3,28.38,11.74,0.2,85.14,35.22
SL-0001651,2023-07-07,HOM-0026,CH-MW-01,2,32.03,19.21,0.0,64.06,38.42
SL-0001652,2023-07-07,HOM-0029,CH-MW-01,5,17.46,7.0,0.0,87.3,35.0
SL-0001653,2023-07-07,HOM-0032,CH-MW-01,5,30.43,14.18,0.0,152.15,70.9
SL-0001654,2023-07-07,APP-0005,CH-WE-01,3,60.74,37.11,0.2,182.22,111.33
SL-0001655,2023-07-07,APP-0011,CH-WE-01,4,28.3,14.16,0.2,113.2,56.64
SL-0001656,2023-07-07,HOM-0025,CH-WE-01,3,27.2,16.84,0.0,81.6,50.52
SL-0001657,2023-07-07,HOM-0029,CH-WE-01,5,17.46,6.93,0.0,87.3,34.65
SL-0001658,2023-07-07,HOM-0031,CH-WE-01,4,28.96,12.96,0.0,115.84,51.84
SL-0001659,2023-07-07,APP-0005,CH-ON-01,2,60.74,38.99,0.2,121.48,77.98
SL-0001660,2023-07-07,APP-0007,CH-ON-01,3,28.38,11.66,0.2,85.14,34.98
SL-0001661,2023-07-07,APP-0010,CH-ON-01,5,17.13,9.37,0.2,85.65,46.85
SL-0001662,2023-07-07,HOM-0026,CH-ON-01,2,32.03,18.77,0.0,64.06,37.54
SL-0001663,2023-07-07,HOM-0029,CH-ON-01,4,17.46,6.87,0.0,69.84,27.48
SL-0001664,2023-07-07,HOM-0031,CH-ON-01,4,28.96,12.49,0.0,115.84,49.96
SL-0001665,2023-07-07,APP-0007,CH-WS-01,4,28.38,11.5,0.2,113.52,46.0
SL-0001666,2023-07-07,ACC-0021,CH-WS-01,4,17.72,7.93,0.0,70.88,31.72
SL-0001667,2023-07-07,HOM-0031,CH-WS-01,2,28.96,12.52,0.0,57.92,25.04
SL-0001668,2023-07-08,APP-0011,CH-NE-01,2,28.3,13.44,0.2,56.6,26.88
SL-0001669,2023-07-08,ACC-0021,CH-NE-01,4,17.72,8.11,0.0,70.88,32.44
SL-0001670,2023-07-08,HOM-0025,CH-NE-01,6,27.2,16.79,0.0,163.2,100.74
SL-0001671,2023-07-08,HOM-0026,CH-NE-01,1,32.03,18.69,0.0,32.03,18.69
SL-0001672,2023-07-08,HOM-0027,CH-NE-01,4,18.09,10.76,0.0,72.36,43.04
SL-0001673,2023-07-08,HOM-0031,CH-NE-01,8,28.96,12.91,0.0,231.68,103.28
SL-0001674,2023-07-08,HOM-0032,CH-NE-01,2,30.43,14.32,0.0,60.86,28.64
SL-0001675,2023-07-08,APP-0007,CH-MW-01,1,28.38,11.67,0.2,28.38,11.67
SL-0001676,2023-07-08,APP-0010,CH-MW-01,2,17.13,9.23,0.2,34.26,18.46
SL-0001677,2023-07-08,ACC-0021,CH-MW-01,3,17.72,7.58,0.0,53.16,22.74
SL-0001678,2023-07-08,HOM-0025,CH-MW-01,1,27.2,16.88,0.0,27.2,16.88
SL-0001679,2023-07-08,HOM-0026,CH-MW-01,4,32.03,19.25,0.0,128.12,77.0
SL-0001680,2023-07-08,HOM-0027,CH-MW-01,4,18.09,10.46,0.0,72.36,41.84
SL-0001681,2023-07-08,APP-0005,CH-WE-01,2,60.74,38.85,0.2,121.48,77.7
SL-0001682,2023-07-08,APP-0011,CH-WE-01,1,28.3,14.13,0.2,28.3,14.13
SL-0001683,2023-07-08,ACC-0021,CH-WE-01,3,17.72,8.01,0.0,53.16,24.03
SL-0001684,2023-07-08,HOM-0025,CH-WE-01,6,27.2,16.26,0.0,163.2,97.56
SL-0001685,2023-07-08,HOM-0026,CH-WE-01,3,32.03,18.55,0.0,96.09,55.65
SL-0001686,2023-07-08,HOM-0029,CH-WE-01,3,17.46,6.97,0.0,52.38,20.91
SL-0001687,2023-07-08,APP-0007,CH-ON-01,7,28.38,12.25,0.2,198.66,85.75
SL-0001688,2023-07-08,HOM-0025,CH-ON-01,5,27.2,16.17,0.0,136.0,80.85
SL-0001689,2023-07-08,HOM-0027,CH-ON-01,1,18.09,10.84,0.0,18.09,10.84
SL-0001690,2023-07-08,HOM-0029,CH-ON-01,2,17.46,6.92,0.0,34.92,13.84
SL-0001691,2023-07-08,HOM-0032,CH-ON-01,12,30.43,14.44,0.0,365.16,173.28
SL-0001692,2023-07-08,APP-0010,CH-WS-01,2,17.13,9.29,0.2,34.26,18.58
SL-0001693,2023-07-09,APP-0005,CH-NE-01,3,60.74,37.97,0.2,182.22,113.91
SL-0001694,2023-07-09,APP-0010,CH-NE-01,4,17.13,9.63,0.2,68.52,38.52
SL-0001695,2023-07-09,APP-0011,CH-NE-01,3,28.3,13.61,0.2,84.9,40.83
SL-0001696,2023-07-09,HOM-0027,CH-NE-01,5,18.09,11.19,0.0,90.45,55.95
SL-0001697,2023-07-09,HOM-0029,CH-NE-01,2,17.46,6.82,0.0,34.92,13.64
SL-0001698,2023-07-09,APP-0010,CH-MW-01,3,17.13,9.51,0.2,51.39,28.53
SL-0001699,2023-07-09,ACC-0021,CH-MW-01,1,17.72,7.87,0.0,17.72,7.87
SL-0001700,2023-07-09,HOM-0025,CH-MW-01,4,27.2,16.38,0.0,108.8,65.52
SL-0001701,2023-07-09,ACC-0021,CH-WE-01,6,17.72,7.85,0.0,106.32,47.1
SL-0001702,2023-07-09,HOM-0027,CH-WE-01,2,18.09,10.57,0.0,36.18,21.14
SL-0001703,2023-07-09,HOM-0029,CH-WE-01,5,17.46,7.17,0.0,87.3,35.85
SL-0001704,2023-07-09,HOM-0031,CH-WE-01,6,28.96,12.4,0.0,173.76,74.4
SL-0001705,2023-07-09,APP-0005,CH-ON-01,3,60.74,38.2,0.2,182.22,114.6
SL-0001706,2023-07-09,APP-0007,CH-ON-01,1,28.38,11.66,0.2,28.38,11.66
SL-0001707,2023-07-09,APP-0010,CH-ON-01,6,17.13,9.41,0.2,102.78,56.46
SL-0001708,2023-07-09,HOM-0025,CH-ON-01,1,27.2,16.8,0.0,27.2,16.8
SL-0001709,2023-07-09,HOM-0027,CH-ON-01,2,18.09,10.96,0.0,36.18,21.92
SL-0001710,2023-07-09,HOM-0031,CH-ON-01,1,28.96,12.78,0.0,28.96,12.78
SL-0001711,2023-07-09,HOM-0029,CH-WS-01,2,17.46,6.9,0.0,34.92,13.8
SL-0001712,2023-07-10,APP-0005,CH-NE-01,5,60.74,36.96,0.2,303.7,184.8
SL-0001713,2023-07-10,APP-0007,CH-NE-01,5,28.38,11.56,0.2,141.9,57.8
SL-0001714,2023-07-10,HOM-0027,CH-NE-01,3,18.09,10.71,0.0,54.27,32.13
SL-0001715,2023-07-10,HOM-0029,CH-NE-01,3,17.46,7.12,0.0,52.38,21.36
SL-0001716,2023-07-10,HOM-0031,CH-NE-01,1,28.96,12.42,0.0,28.96,12.42
SL-0001717,2023-07-10,APP-0007,CH-MW-01,1,28.38,11.91,0.2,28.38,11.91
SL-0001718,2023-07-10,APP-0010,CH-MW-01,1,17.13,9.53,0.2,17.13,9.53
SL-0001719,2023-07-10,APP-0011,CH-MW-01,2,28.3,14.06,0.2,56.6,28.12
SL-0001720,2023-07-10,HOM-0029,CH-MW-01,3,17.46,7.11,0.0,52.38,21.33
SL-0001721,2023-07-10,APP-0005,CH-WE-01,2,60.74,38.07,0.2,121.48,76.14
SL-0001722,2023-07-10,APP-0007,CH-WE-01,2,28.38,11.8,0.2,56.76,23.6
SL-0001723,2023-07-10,APP-0011,CH-WE-01,4,28.3,14.23,0.2,113.2,56.92
SL-0001724,2023-07-10,HOM-0026,CH-WE-01,3,32.03,19.03,0.0,96.09,57.09
SL-0001725,2023-07-10,HOM-0029,CH-WE-01,4,17.46,7.11,0.0,69.84,28.44
SL-0001726,2023-07-10,HOM-0031,CH-WE-01,3,28.96,12.69,0.0,86.88,38.07
SL-0001727,2023-07-10,HOM-0032,CH-WE-01,2,30.43,13.9,0.0,60.86,27.8
SL-0001728,2023-07-10,APP-0005,CH-ON-01,3,60.74,38.55,0.2,182.22,115.65
SL-0001729,2023-07-10,APP-0007,CH-ON-01,1,28.38,11.66,0.2,28.38,11.66
SL-0001730,2023-07-10,APP-0010,CH-ON-01,2,17.13,9.28,0.2,34.26,18.56
SL-0001731,2023-07-10,APP-0011,CH-ON-01,2,28.3,13.56,0.2,56.6,27.12
SL-0001732,2023-07-10,ACC-0021,CH-ON-01,6,17.72,7.96,0.0,106.32,47.76
SL-0001733,2023-07-10,HOM-0025,CH-ON-01,5,27.2,15.8,0.0,136.0,79.0
SL-0001734,2023-07-10,HOM-0026,CH-ON-01,2,32.03,19.09,0.0,64.06,38.18
SL-0001735,2023-07-10,HOM-0027,CH-ON-01,4,18.09,11.15,0.0,72.36,44.6
SL-0001736,2023-07-10,APP-0005,CH-WS-01,2,60.74,39.15,0.2,121.48,78.3
SL-0001737,2023-07-10,APP-0007,CH-WS-01,3,28.38,11.82,0.2,85.14,35.46
SL-0001738,2023-07-10,ACC-0021,CH-WS-01,4,17.72,7.68,0.0,70.88,30.72
SL-0001739,2023-07-10,HOM-0031,CH-WS-01,3,28.96,13.2,0.0,86.88,39.6
SL-0001740,2023-07-10,HOM-0032,CH-WS-01,2,30.43,14.09,0.0,60.86,28.18
SL-0001741,2023-07-11,APP-0007,CH-NE-01,2,28.38,11.84,0.2,56.76,23.68
SL-0001742,2023-07-11,APP-0010,CH-NE-01,5,17.13,9.78,0.2,85.65,48.9
SL-0001743,2023-07-11,HOM-0025,CH-NE-01,4,27.2,15.81,0.0,108.8,63.24
SL-0001744,2023-07-11,HOM-0026,CH-NE-01,4,32.03,19.01,0.0,128.12,76.04
SL-0001745,2023-07-11,HOM-0027,CH-NE-01,1,18.09,11.17,0.0,18.09,11.17
SL-0001746,2023-07-11,HOM-0029,CH-NE-01,3,17.46,7.19,0.0,52.38,21.57
SL-0001747,2023-07-11,HOM-0032,CH-NE-01,3,30.43,13.98,0.0,91.29,41.94
SL-0001748,2023-07-11,APP-0011,CH-WE-01,1,28.3,13.59,0.2,28.3,13.59
SL-0001749,2023-07-11,ACC-0021,CH-WE-01,5,17.72,7.88,0.0,88.6,39.4
SL-0001750,2023-07-11,HOM-0026,CH-WE-01,2,32.03,18.44,0.0,64.06,36.88
SL-0001751,2023-07-11,HOM-0031,CH-WE-01,3,28.96,12.61,0.0,86.88,37.83
SL-0001752,2023-07-11,HOM-0032,CH-WE-01,1,30.43,13.75,0.0,30.43,13.75
SL-0001753,2023-07-11,APP-0007,CH-ON-01,4,28.38,12.06,0.2,113.52,48.24
SL-0001754,2023-07-11,HOM-0026,CH-ON-01,8,32.03,18.35,0.0,256.24,146.8
SL-0001755,2023-07-11,HOM-0029,CH-ON-01,4,17.46,6.87,0.0,69.84,27.48
SL-0001756,2023-07-11,HOM-0032,CH-ON-01,2,30.43,14.03,0.0,60.86,28.06
SL-0001757,2023-07-12,APP-0007,CH-NE-01,3,28.38,12.08,0.2,85.14,36.24
SL-0001758,2023-07-12,ACC-0021,CH-NE-01,1,17.72,7.95,0.0,17.72,7.95
SL-0001759,2023-07-12,HOM-0027,CH-NE-01,1,18.09,11.17,0.0,18.09,11.17
SL-0001760,2023-07-12,APP-0005,CH-MW-01,2,60.74,36.73,0.2,121.48,73.46
SL-0001761,2023-07-12,HOM-0026,CH-MW-01,3,32.03,18.86,0.0,96.09,56.58
SL-0001762,2023-07-12,HOM-0027,CH-MW-01,3,18.09,11.14,0.0,54.27,33.42
SL-0001763,2023-07-12,HOM-0029,CH-MW-01,2,17.46,7.12,0.0,34.92,14.24
SL-0001764,2023-07-12,HOM-0031,CH-MW-01,2,28.96,13.01,0.0,57.92,26.02
SL-0001765,2023-07-12,APP-0007,CH-WE-01,5,28.38,12.18,0.2,141.9,60.9
SL-0001766,2023-07-12,APP-0011,CH-WE-01,5,28.3,14.05,0.2,141.5,70.25
SL-0001767,2023-07-12,HOM-0025,CH-WE-01,3,27.2,16.26,0.0,81.6,48.78
SL-0001768,2023-07-12,HOM-0027,CH-WE-01,1,18.09,10.8,0.0,18.09,10.8
SL-0001769,2023-07-12,HOM-0031,CH-WE-01,1,28.96,12.79,0.0,28.96,12.79
SL-0001770,2023-07-12,HOM-0032,CH-WE-01,1,30.43,14.22,0.0,30.43,14.22
SL-0001771,2023-07-12,HOM-0026,CH-ON-01,2,32.03,18.69,0.0,64.06,37.38
SL-0001772,2023-07-12,HOM-0027,CH-ON-01,4,18.09,10.68,0.0,72.36,42.72
SL-0001773,2023-07-12,HOM-0029,CH-ON-01,2,17.46,7.26,0.0,34.92,14.52
SL-0001774,2023-07-12,HOM-0031,CH-ON-01,2,28.96,12.62,0.0,57.92,25.24
SL-0001775,2023-07-12,HOM-0032,CH-ON-01,2,30.43,14.2,0.0,60.86,28.4
SL-0001776,2023-07-12,HOM-0025,CH-WS-01,5,27.2,16.48,0.0,136.0,82.4
SL-0001777,2023-07-13,APP-0005,CH-NE-01,1,60.74,37.1,0.2,60.74,37.1
SL-0001778,2023-07-13,APP-0007,CH-NE-01,2,28.38,11.9,0.2,56.76,23.8
SL-0001779,2023-07-13,APP-0010,CH-NE-01,1,17.13,9.29,0.2,17.13,9.29
SL-0001780,2023-07-13,APP-0011,CH-NE-01,3,28.3,14.0,0.2,84.9,42.0
SL-0001781,2023-07-13,HOM-0026,CH-NE-01,1,32.03,18.65,0.0,32.03,18.65
SL-0001782,2023-07-13,HOM-0027,CH-NE-01,3,18.09,10.78,0.0,54.27,32.34
SL-0001783,2023-07-13,HOM-0031,CH-NE-01,4,28.96,12.51,0.0,115.84,50.04
SL-0001784,2023-07-13,APP-0007,CH-MW-01,3,28.38,11.64,0.2,85.14,34.92
SL-0001785,2023-07-13,ACC-0021,CH-MW-01,4,17.72,7.6,0.0,70.88,30.4
SL-0001786,2023-07-13,HOM-0031,CH-MW-01,2,28.96,13.25,0.0,57.92,26.5
SL-0001787,2023-07-13,HOM-0032,CH-MW-01,2,30.43,14.62,0.0,60.86,29.24
SL-0001788,2023-07-13,APP-0005,CH-WE-01,3,60.74,36.95,0.2,182.22,110.85
SL-0001789,2023-07-13,APP-0007,CH-WE-01,2,28.38,12.0,0.2,56.76,24.0
SL-0001790,2023-07-13,APP-0010,CH-WE-01,2,17.13,9.34,0.2,34.26,18.68
SL-0001791,2023-07-13,ACC-0021,CH-WE-01,1,17.72,8.11,0.0,17.72,8.11
SL-0001792,2023-07-13,ACC-0024,CH-WE-01,3,27.1,12.31,0.0,81.3,36.93
SL-0001793,2023-07-13,HOM-0025,CH-WE-01,2,27.2,15.81,0.0,54.4,31.62
SL-0001794,2023-07-13,APP-0005,CH-ON-01,1,60.74,36.99,0.2,60.74,36.99
SL-0001795,2023-07-13,APP-0007,CH-ON-01,3,28.38,11.92,0.2,85.14,35.76
SL-0001796,2023-07-13,APP-0011,CH-ON-01,2,28.3,13.65,0.2,56.6,27.3
SL-0001797,2023-07-13,ACC-0024,CH-ON-01,5,27.1,12.88,0.0,135.5,64.4
SL-0001798,2023-07-13,HOM-0026,CH-ON-01,2,32.03,19.53,0.0,64.06,39.06
SL-0001799,2023-07-13,HOM-0027,CH-ON-01,6,18.09,11.01,0.0,108.54,66.06
SL-0001800,2023-07-13,HOM-0031,CH-ON-01,1,28.96,13.17,0.0,28.96,13.17
SL-0001801,2023-07-13,ACC-0021,CH-WS-01,2,17.72,8.01,0.0,35.44,16.02
SL-0001802,2023-07-13,HOM-0025,CH-WS-01,3,27.2,16.03,0.0,81.6,48.09
SL-0001803,2023-07-13,HOM-0029,CH-WS-01,3,17.46,7.24,0.0,52.38,21.72
SL-0001804,2023-07-13,HOM-0031,CH-WS-01,1,28.96,12.77,0.0,28.96,12.77
SL-0001805,2023-07-14,APP-0005,CH-NE-01,4,60.74,37.27,0.2,242.96,149.08
SL-0001806,2023-07-14,APP-0007,CH-NE-01,3,28.38,11.82,0.2,85.14,35.46
SL-0001807,2023-07-14,APP-0011,CH-NE-01,2,28.3,13.44,0.2,56.6,26.88
SL-0001808,2023-07-14,HOM-0027,CH-NE-01,5,18.09,11.14,0.0,90.45,55.7
SL-0001809,2023-07-14,HOM-0029,CH-NE-01,4,17.46,7.09,0.0,69.84,28.36
SL-0001810,2023-07-14,HOM-0032,CH-NE-01,3,30.43,13.85,0.0,91.29,41.55
SL-0001811,2023-07-14,APP-0005,CH-MW-01,2,60.74,37.21,0.2,121.48,74.42
SL-0001812,2023-07-14,APP-0010,CH-MW-01,2,17.13,9.7,0.2,34.26,19.4
SL-0001813,2023-07-14,APP-0005,CH-WE-01,3,60.74,37.26,0.2,182.22,111.78
SL-0001814,2023-07-14,APP-0011,CH-WE-01,4,28.3,13.84,0.2,113.2,55.36
SL-0001815,2023-07-14,ACC-0024,CH-WE-01,2,27.1,12.13,0.0,54.2,24.26
SL-0001816,2023-07-14,HOM-0027,CH-WE-01,3,18.09,10.52,0.0,54.27,31.56
SL-0001817,2023-07-14,HOM-0029,CH-WE-01,5,17.46,6.81,0.0,87.3,34.05
SL-0001818,2023-07-14,HOM-0031,CH-WE-01,4,28.96,12.97,0.0,115.84,51.88
SL-0001819,2023-07-14,APP-0010,CH-ON-01,3,17.13,9.29,0.2,51.39,27.87
SL-0001820,2023-07-14,ACC-0021,CH-ON-01,4,17.72,7.68,0.0,70.88,30.72
SL-0001821,2023-07-14,ACC-0024,CH-ON-01,2,27.1,12.18,0.0,54.2,24.36
SL-0001822,2023-07-14,HOM-0026,CH-ON-01,2,32.03,18.57,0.0,64.06,37.14
SL-0001823,2023-07-14,HOM-0029,CH-ON-01,3,17.46,7.22,0.0,52.38,21.66
SL-0001824,2023-07-14,HOM-0031,CH-ON-01,4,28.96,13.22,0.0,115.84,52.88
SL-0001825,2023-07-14,ACC-0021,CH-WS-01,3,17.72,7.9,0.0,53.16,23.7
SL-0001826,2023-07-15,ACC-0024,CH-NE-01,4,27.1,12.48,0.0,108.4,49.92
SL-0001827,2023-07-15,HOM-0025,CH-NE-01,2,27.2,16.35,0.0,54.4,32.7
SL-0001828,2023-07-15,APP-0011,CH-MW-01,4,35.37,13.4,0.0,141.48,53.6
SL-0001829,2023-07-15,FTW-0015,CH-MW-01,2,73.35,42.44,0.0,146.7,84.88
SL-0001830,2023-07-15,ACC-0021,CH-MW-01,1,17.72,7.65,0.0,17.72,7.65
SL-0001831,2023-07-15,HOM-0026,CH-MW-01,4,32.03,18.61,0.0,128.12,74.44
SL-0001832,2023-07-15,HOM-0029,CH-MW-01,2,17.46,6.83,0.0,34.92,13.66
SL-0001833,2023-07-15,HOM-0032,CH-MW-01,3,30.43,14.67,0.0,91.29,44.01
SL-0001834,2023-07-15,APP-0010,CH-WE-01,6,21.41,9.55,0.0,128.46,57.3
SL-0001835,2023-07-15,ACC-0024,CH-WE-01,5,27.1,12.35,0.0,135.5,61.75
SL-0001836,2023-07-15,HOM-0026,CH-WE-01,2,32.03,19.53,0.0,64.06,39.06
SL-0001837,2023-07-15,HOM-0027,CH-WE-01,5,18.09,10.96,0.0,90.45,54.8
SL-0001838,2023-07-15,HOM-0031,CH-WE-01,3,28.96,12.58,0.0,86.88,37.74
SL-0001839,2023-07-15,APP-0007,CH-ON-01,5,35.47,11.86,0.0,177.35,59.3
SL-0001840,2023-07-15,ACC-0021,CH-ON-01,3,17.72,7.59,0.0,53.16,22.77
SL-0001841,2023-07-15,HOM-0029,CH-ON-01,4,17.46,7.29,0.0,69.84,29.16
SL-0001842,2023-07-15,HOM-0031,CH-ON-01,3,28.96,13.16,0.0,86.88,39.48
SL-0001843,2023-07-15,APP-0005,CH-WS-01,1,75.93,37.4,0.0,75.93,37.4
SL-0001844,2023-07-15,FTW-0015,CH-WS-01,2,73.35,40.32,0.0,146.7,80.64
SL-0001845,2023-07-15,HOM-0026,CH-WS-01,1,32.03,18.56,0.0,32.03,18.56
SL-0001846,2023-07-16,APP-0005,CH-NE-01,3,75.93,37.64,0.0,227.79,112.92
SL-0001847,2023-07-16,APP-0011,CH-NE-01,1,35.37,14.11,0.0,35.37,14.11
SL-0001848,2023-07-16,ACC-0021,CH-NE-01,2,17.72,7.81,0.0,35.44,15.62
SL-0001849,2023-07-16,HOM-0029,CH-NE-01,4,17.46,7.22,0.0,69.84,28.88
SL-0001850,2023-07-16,HOM-0031,CH-NE-01,4,28.96,12.67,0.0,115.84,50.68
SL-0001851,2023-07-16,ACC-0021,CH-MW-01,2,17.72,7.92,0.0,35.44,15.84
SL-0001852,2023-07-16,HOM-0029,CH-MW-01,1,17.46,7.26,0.0,17.46,7.26
SL-0001853,2023-07-16,APP-0005,CH-WE-01,2,75.93,38.59,0.0,151.86,77.18
SL-0001854,2023-07-16,FTW-0015,CH-WE-01,2,73.35,42.22,0.0,146.7,84.44
SL-0001855,2023-07-16,ACC-0021,CH-WE-01,3,17.72,7.6,0.0,53.16,22.8
SL-0001856,2023-07-16,ACC-0024,CH-WE-01,1,27.1,12.5,0.0,27.1,12.5
SL-0001857,2023-07-16,HOM-0025,CH-WE-01,2,27.2,16.55,0.0,54.4,33.1
SL-0001858,2023-07-16,HOM-0029,CH-WE-01,5,17.46,6.92,0.0,87.3,34.6
SL-0001859,2023-07-16,HOM-0032,CH-WE-01,4,30.43,14.06,0.0,121.72,56.24
SL-0001860,2023-07-16,APP-0005,CH-ON-01,4,75.93,38.7,0.0,303.72,154.8
SL-0001861,2023-07-16,APP-0007,CH-ON-01,2,35.47,11.98,0.0,70.94,23.96
SL-0001862,2023-07-16,APP-0010,CH-ON-01,1,21.41,9.69,0.0,21.41,9.69
SL-0001863,2023-07-16,FTW-0015,CH-ON-01,6,73.35,40.53,0.0,440.1,243.18
SL-0001864,2023-07-16,ACC-0024,CH-ON-01,1,27.1,12.85,0.0,27.1,12.85
SL-0001865,2023-07-16,HOM-0026,CH-ON-01,1,32.03,18.43,0.0,32.03,18.43
SL-0001866,2023-07-16,HOM-0027,CH-ON-01,3,18.09,10.78,0.0,54.27,32.34
SL-0001867,2023-07-16,HOM-0029,CH-ON-01,5,17.46,6.88,0.0,87.3,34.4
SL-0001868,2023-07-16,HOM-0031,CH-ON-01,5,28.96,12.77,0.0,144.8,63.85
SL-0001869,2023-07-16,APP-0011,CH-WS-01,1,35.37,13.81,0.0,35.37,13.81
SL-0001870,2023-07-17,APP-0011,CH-NE-01,4,35.37,13.86,0.0,141.48,55.44
SL-0001871,2023-07-17,ACC-0021,CH-NE-01,1,17.72,8.12,0.0,17.72,8.12
SL-0001872,2023-07-17,ACC-0024,CH-NE-01,3,27.1,12.14,0.0,81.3,36.42
SL-0001873,2023-07-17,HOM-0025,CH-NE-01,1,27.2,16.58,0.0,27.2,16.58
SL-0001874,2023-07-17,HOM-0027,CH-NE-01,3,18.09,11.02,0.0,54.27,33.06
SL-0001875,2023-07-17,HOM-0029,CH-NE-01,2,17.46,7.24,0.0,34.92,14.48
SL-0001876,2023-07-17,HOM-0031,CH-NE-01,2,28.96,12.82,0.0,57.92,25.64
SL-0001877,2023-07-17,APP-0007,CH-MW-01,4,35.47,11.78,0.0,141.88,47.12
SL-0001878,2023-07-17,APP-0010,CH-MW-01,1,21.41,9.37,0.0,21.41,9.37
